Protein_ID,Length,Mean_IUPred,Disorder_Fraction,Longest_IDR,Mean_IUPred_N50,Disorder_Fraction_N50,Longest_IDR_N50
sp|P09208|INSR_DROME,2144,0.37157455270522294,0.314365671641791,267,0.28602012,0.22,6
sp|Q9VUV9|U520_DROME,2142,0.23296009990662908,0.0765639589169001,46,0.3912623799999999,0.0,0
tr|A1Z6I3|A1Z6I3_DROME,2140,0.6204147579439238,0.694392523364486,458,0.3921643999999999,0.38,17
tr|Q9VUQ9|Q9VUQ9_DROME,2139,0.5386575750350621,0.5876577840112202,551,0.7851887400000002,1.0,50
tr|Q9W2S5|Q9W2S5_DROME,2139,0.6577708821879377,0.7830762038335671,605,0.8399960400000004,0.98,49
tr|Q8IQT4|Q8IQT4_DROME,2133,0.6627938607594923,0.784341303328645,312,0.9942837600000005,1.0,50
sp|P35500|SCNA_DROME,2131,0.24454082167996247,0.22290004692632567,130,0.62251608,0.82,24
sp|Q9GSR1|DPOZ_DROME,2130,0.35709035492957886,0.32065727699530516,226,0.10989875999999998,0.0,0
sp|P51123|TAF1_DROME,2129,0.5624423311413799,0.6045091592296853,426,0.6617156199999998,0.74,20
tr|Q8IPH8|Q8IPH8_DROME,2122,0.21918811262959384,0.0763430725730443,46,0.28389419999999993,0.02,1
tr|Q9VAU5|Q9VAU5_DROME,2119,0.411730803680982,0.3987730061349693,250,0.7357797200000001,0.98,30
tr|O76904|O76904_DROME,2118,0.2566483819641174,0.09584513692162418,28,0.43402608,0.52,19
tr|M9NFH8|M9NFH8_DROME,2115,0.27118341843971605,0.10685579196217494,59,0.5623816599999999,0.66,27
tr|M9PF73|M9PF73_DROME,2113,0.10721268386180778,0.01893043066729768,18,0.09602273999999998,0.0,0
sp|Q9VWE6|ELYS_DROME,2111,0.46003998768356164,0.4808147797252487,367,0.22108377999999995,0.0,0
tr|Q9VUH9|Q9VUH9_DROME,2103,0.4583429581550158,0.4117926771279125,313,0.3554393400000002,0.22,8
sp|Q9VWN9|ZSWM8_DROME,2103,0.41516961436043776,0.3637660485021398,198,0.36920848,0.06,2
tr|A0A0B4KFP2|A0A0B4KFP2_DROME,2097,0.551047634716261,0.575107296137339,113,0.5196608600000002,0.46,19
sp|Q9VM75|HEAT1_DROME,2096,0.13348777528625924,0.012881679389312978,20,0.24477375999999995,0.0,0
sp|Q8IQV9|NU205_DROME,2090,0.17247276889952112,0.04354066985645933,15,0.33014023999999986,0.0,0
tr|Q9V9W7|Q9V9W7_DROME,2089,0.1260798492101483,0.010531354715174725,13,0.12053316000000003,0.0,0
tr|Q7KSE9|Q7KSE9_DROME,2087,0.34070308289410556,0.19214183037853377,196,0.08013408,0.0,0
sp|Q9VXY2|MADD_DROME,2084,0.5039112264875237,0.5081573896353166,299,0.45693717999999983,0.44,11
tr|A0A0A1EI90|A0A0A1EI90_DROME,2082,0.17303835446685834,0.0393852065321806,24,0.14310138000000006,0.0,0
sp|Q9U3V9|XMAS_DROME,2079,0.39513993458393404,0.3501683501683502,94,0.18306599999999995,0.0,0
sp|Q7PLI2|NIPB_DROME,2077,0.2373155281656236,0.10495907558979298,38,0.38514837999999985,0.26,13
sp|Q9VS29|DSCL_DROME,2074,0.39822745371263213,0.2757955641272903,179,0.18084402,0.0,0
tr|Q9VCH1|Q9VCH1_DROME,2072,0.5579688474903468,0.6230694980694981,329,0.96457606,1.0,50
sp|P91621|SIF1_DROME,2072,0.4810554990347506,0.472007722007722,358,0.16884799999999991,0.0,0
tr|A0A0B4K765|A0A0B4K765_DROME,2066,0.49492193949661223,0.4937076476282672,155,0.63277804,0.96,48
tr|Q9VPI9|Q9VPI9_DROME,2064,0.23426273449612361,0.050872093023255814,25,0.39881304000000006,0.02,1
tr|B7YZW3|B7YZW3_DROME,2064,0.5798493846899229,0.5513565891472868,451,0.5225156000000001,0.44,20
sp|O18475|DPOLQ_DROME,2059,0.30175358766391636,0.24235065565808644,249,0.6160790200000001,0.72,34
tr|Q9VD07|Q9VD07_DROME,2059,0.1625653205439535,0.06653715395823215,109,0.8276008800000004,1.0,50
sp|Q99323|MYSN_DROME,2057,0.39775064997569143,0.40009722897423433,144,0.40385431999999993,0.18,3
sp|Q9W1C5|INT1_DROME,2053,0.14814835070628354,0.04578665367754506,26,0.5550219600000001,0.54,14
sp|Q9V4A7|PLXB_DROME,2051,0.18010223793271576,0.020477815699658702,7,0.03682306,0.0,0
tr|Q9W444|Q9W444_DROME,2051,0.21880788493417808,0.11847879083373963,51,0.22063441999999994,0.0,0
tr|Q9VN82|Q9VN82_DROME,2051,0.5372544295465635,0.5977571916138469,552,0.19533024,0.02,1
tr|Q9VCD1|Q9VCD1_DROME,2048,0.5123689716796875,0.49853515625,130,0.7600957399999997,1.0,50
tr|M9ND53|M9ND53_DROME,2047,0.6714786976062526,0.794333170493405,432,0.6599204399999998,0.86,40
tr|B7YZU4|B7YZU4_DROME,2044,0.5099313468688855,0.5376712328767124,295,0.6389284599999999,0.8,25
sp|Q9VEZ3|MSPS_DROME,2042,0.340031724289911,0.25710088148873655,58,0.26413308,0.0,0
sp|P13709|FSH_DROME,2038,0.6509340956820372,0.7414131501472031,360,0.5075051000000002,0.6,18
tr|Q9VWH5|Q9VWH5_DROME,2037,0.6921216411389284,0.7781050564555719,886,0.36641717999999995,0.2,10
tr|A0A0B4K6Z6|A0A0B4K6Z6_DROME,2037,0.40860489101619973,0.25724104074619536,244,0.2984185,0.2,9
sp|A0A0U1QT59|TMC_DROME,2036,0.5065742490176807,0.5913555992141454,360,0.8283456599999995,0.96,46
tr|Q9VXV3|Q9VXV3_DROME,2030,0.24346221428571432,0.10886699507389162,35,0.68128988,0.76,35
sp|P16621|LAR_DROME,2029,0.3226401261705288,0.1646131099063578,36,0.26808278,0.22,6
tr|Q9VVC6|Q9VVC6_DROME,2029,0.4999892799408578,0.5327747658945293,123,0.63701532,0.92,46
tr|A0A0B4JCZ8|A0A0B4JCZ8_DROME,2028,0.7156732554240627,0.8372781065088757,482,0.16930636000000004,0.0,0
sp|A8DYE2|TRPCG_DROME,2023,0.34944760800790786,0.3143845773603559,85,0.35498926000000003,0.02,1
tr|M9PC26|M9PC26_DROME,2021,0.5371176180108836,0.6615536862939139,234,0.6153530199999999,0.92,27
tr|E2QD98|E2QD98_DROME,2020,0.5592661113861382,0.6004950495049505,242,0.40565663999999996,0.54,27
tr|Q9W0D3|Q9W0D3_DROME,2019,0.5884248147597828,0.7127290737989104,315,0.7826731399999997,1.0,50
tr|A0A0B4K6G3|A0A0B4K6G3_DROME,2018,0.6009687329038659,0.6655104063429138,183,0.5731412599999999,0.76,23
tr|Q9VLS7|Q9VLS7_DROME,2016,0.5176848020833341,0.5758928571428571,123,0.60757444,0.8,26
tr|Q9VXM0|Q9VXM0_DROME,2009,0.21719551119960154,0.10900945744151319,84,0.22838363999999994,0.08,2
tr|A0A0B4K7Q6|A0A0B4K7Q6_DROME,2008,0.2546184158366531,0.15737051792828685,183,0.14381828000000005,0.0,0
tr|M9PHT1|M9PHT1_DROME,2007,0.7837379387145005,0.8829098156452416,707,0.49744399999999994,0.52,15
sp|Q9VWF2|SAYP_DROME,2006,0.6388457133599198,0.7532402791625125,340,0.8820293599999998,1.0,50
tr|Q9VHD1|Q9VHD1_DROME,2005,0.5195415226932674,0.5361596009975063,114,0.37198422000000003,0.08,3
tr|Q0E8T7|Q0E8T7_DROME,2003,0.2506026595107336,0.09385921118322517,30,0.3243628600000001,0.34,17
tr|X2JG15|X2JG15_DROME,1998,0.16601637637637634,0.07807807807807808,48,0.04753474000000001,0.0,0
tr|Q9VPI3|Q9VPI3_DROME,1998,0.5529784694694685,0.6281281281281281,143,0.26161788,0.3,7
tr|Q9W244|Q9W244_DROME,1995,0.6688722506265669,0.7704260651629072,292,0.8464674999999998,1.0,50
tr|Q9VGH9|Q9VGH9_DROME,1993,0.2478682789764169,0.10235825388861014,51,0.28558068000000003,0.1,3
sp|P35992|PTP10_DROME,1990,0.3815618557788941,0.23819095477386934,82,0.12015517999999999,0.0,0
sp|P98163|YL_DROME,1984,0.1866447852822579,0.07308467741935484,60,0.5948879000000001,0.88,39
tr|Q9VZ85|Q9VZ85_DROME,1984,0.5363894480846761,0.5756048387096774,372,0.5578967000000001,0.76,23
tr|A1Z8W8|A1Z8W8_DROME,1983,0.28001507967725636,0.210791729702471,57,0.16894716,0.0,0
sp|O97159|CHDM_DROME,1982,0.4339117214934424,0.3693239152371342,189,0.9202964,1.0,50
tr|Q9VFH5|Q9VFH5_DROME,1981,0.31835337304391836,0.099444724886421,23,0.4102301200000001,0.42,21
sp|Q9W0M1|CE290_DROME,1978,0.4926149514661265,0.43174924165824063,95,0.3457641,0.0,0
sp|A1Z8X3|RTTN_DROME,1977,0.09904966211431476,0.01568032372281234,10,0.23788236000000004,0.0,0
sp|Q9VGG5|CAD87_DROME,1975,0.3460621012658237,0.18734177215189873,49,0.12602897999999996,0.0,0
tr|A0A0B4KEV7|A0A0B4KEV7_DROME,1970,0.4940233147208129,0.4543147208121827,223,0.5401249600000001,0.48,16
tr|M9NEI3|M9NEI3_DROME,1970,0.518963314720811,0.5903553299492386,171,0.4708240400000001,0.4,12
tr|A0A0B4K7S6|A0A0B4K7S6_DROME,1965,0.6036130814249344,0.7027989821882952,164,0.5811453600000002,0.76,24
sp|P05661|MYSA_DROME,1962,0.4146894495412836,0.3893985728848114,81,0.4438566400000001,0.26,10
tr|Q9VAG5|Q9VAG5_DROME,1961,0.2833152514023458,0.2330443651198368,99,0.05483462,0.0,0
tr|M9PIC9|M9PIC9_DROME,1960,0.557770130102038,0.6760204081632653,233,0.6132383200000002,0.68,32
sp|Q9VCH5|NUP98_DROME,1960,0.3882562311224496,0.3096938775510204,186,0.48456708,0.38,10
sp|Q9VXG1|HANG_DROME,1959,0.49550338897396556,0.4553343542623788,278,0.4374515600000001,0.38,12
sp|Q9VB98|Y5521_DROME,1958,0.32191421961184913,0.23289070480081717,160,0.25890918,0.06,2
tr|A0A0B4KFR5|A0A0B4KFR5_DROME,1957,0.4398722835973424,0.33469596320899336,205,0.35863744,0.16,7
tr|Q9VPV1|Q9VPV1_DROME,1957,0.21045790240163506,0.05314256515074093,33,0.65071744,0.66,33
sp|Q9VC45|ASP_DROME,1954,0.26874665250767626,0.19293756397134085,43,0.33020496,0.08,4
tr|A1Z9W4|A1Z9W4_DROME,1953,0.5795735217613931,0.6282642089093702,347,0.14935544,0.0,0
tr|Q9VKD0|Q9VKD0_DROME,1953,0.23717252176139203,0.11930363543266768,35,0.31069237999999993,0.02,1
tr|Q9VL42|Q9VL42_DROME,1946,0.290241278520041,0.16495375128468653,35,0.3629403199999999,0.32,12
tr|Q9V491|Q9V491_DROME,1945,0.2136463161953725,0.02365038560411311,7,0.19830763999999998,0.08,3
sp|Q9VGW1|CAD86_DROME,1943,0.5124823911477087,0.5043746783324755,491,0.7732547200000001,1.0,50
tr|Q9VMV5|Q9VMV5_DROME,1940,0.7480240592783501,0.8577319587628865,1468,0.24662814000000005,0.04,2
tr|Q9VWJ6|Q9VWJ6_DROME,1936,0.2755578119834713,0.17820247933884298,118,0.21607053999999998,0.0,0
tr|M9PHS6|M9PHS6_DROME,1935,0.33694942842377185,0.165374677002584,133,0.16868036000000003,0.0,0
tr|Q4LDP4|Q4LDP4_DROME,1931,0.2800073236664955,0.17089590885551528,53,0.40417322,0.32,10
tr|Q9VKH9|Q9VKH9_DROME,1931,0.4167896276540658,0.2651475919212843,61,0.24292463999999991,0.0,0
tr|A8DYY0|A8DYY0_DROME,1930,0.6742817191709828,0.8341968911917098,417,0.7991041400000001,1.0,50
tr|Q9VRM6|Q9VRM6_DROME,1929,0.7031294250907194,0.7553136340072576,401,0.8953605199999999,1.0,50
tr|Q9VF02|Q9VF02_DROME,1923,0.23703911388455495,0.12636505460218408,42,0.25916272,0.02,1
tr|A1ZB93|A1ZB93_DROME,1922,0.2802141165452648,0.13527575442247658,45,0.16644824,0.0,0
tr|A8DZ29|A8DZ29_DROME,1919,0.5105325018238666,0.5534132360604481,411,0.8312382399999998,1.0,50
tr|Q0KHR2|Q0KHR2_DROME,1918,0.639069639728884,0.7200208550573514,504,0.32552701999999994,0.12,6
tr|Q9VKG8|Q9VKG8_DROME,1916,0.5184011617954065,0.49478079331941544,301,0.7233323999999999,0.94,47
sp|M9NE38|JV_DROME,1912,0.6155055904811715,0.7149581589958159,165,0.7769907000000003,1.0,50
tr|Q9W4M7|Q9W4M7_DROME,1911,0.6525973699633676,0.7791732077446363,236,0.7888387400000002,1.0,50
tr|Q9VJY7|Q9VJY7_DROME,1906,0.24203868572927573,0.07450157397691501,35,0.09617809999999999,0.0,0
tr|Q9VZX7|Q9VZX7_DROME,1906,0.29221615844701,0.1558237145855194,31,0.04498952,0.0,0
tr|Q7KU89|Q7KU89_DROME,1904,0.42594868592436963,0.3650210084033613,76,0.11412251999999999,0.0,0
tr|M9PCE3|M9PCE3_DROME,1901,0.6069084923724344,0.7269857969489742,252,0.49740464,0.34,12
tr|Q9VTS9|Q9VTS9_DROME,1900,0.3369326673684221,0.29947368421052634,161,0.6094491200000001,0.66,29
sp|A8JQ65|DGKH_DROME,1895,0.3711957525065969,0.31609498680738785,65,0.4785777000000002,0.44,22
tr|Q9VWS5|Q9VWS5_DROME,1895,0.8333737160949906,0.9445910290237467,704,0.7153839400000002,0.92,37
tr|Q9W4J1|Q9W4J1_DROME,1894,0.6273866837381195,0.7038014783526927,185,0.8957808399999999,1.0,50
tr|Q9W4G6|Q9W4G6_DROME,1893,0.6041553681986246,0.6978341257263603,353,0.49456208,0.56,13
sp|Q9V677|ECM29_DROME,1890,0.20119711375661334,0.03650793650793651,25,0.19844824,0.0,0
sp|P04052|RPB1_DROME,1887,0.3703500466348691,0.2713301536830949,226,0.46279346000000005,0.28,8
tr|M9NGY4|M9NGY4_DROME,1885,0.7376484509283816,0.8037135278514589,663,0.7549022599999999,0.84,42
sp|Q9VXE6|NU153_DROME,1883,0.5524958088157196,0.5847052575677111,268,0.9014497200000001,1.0,50
sp|Q7KU24|CHD1_DROME,1883,0.5267624540626661,0.5225703664365374,322,0.9521756799999999,1.0,50
tr|Q9VYP5|Q9VYP5_DROME,1882,0.6664890441020168,0.8868225292242295,282,0.7151398799999998,0.98,44
tr|A8DY93|A8DY93_DROME,1878,0.3407121006389762,0.33280085197018106,109,0.3938388799999999,0.06,3
tr|Q9VHR2|Q9VHR2_DROME,1876,0.5363271865671626,0.5309168443496801,253,0.3900347799999999,0.42,20
sp|E1JH25|TEA_DROME,1876,0.38638162313433033,0.32356076759061836,121,0.18315758000000007,0.0,0
tr|Q7K3H0|Q7K3H0_DROME,1876,0.3137634882729214,0.22388059701492538,84,0.5960730799999999,0.92,27
sp|A1Z6H7|PO210_DROME,1876,0.18745361886993595,0.022921108742004266,11,0.08373045999999999,0.0,0
tr|Q9VU86|Q9VU86_DROME,1873,0.5758108462359842,0.6187933796049119,241,0.46091446000000014,0.36,9
tr|A1Z9K8|A1Z9K8_DROME,1871,0.6342253821485829,0.7055050774986639,331,0.29103718000000006,0.2,10
sp|Q9W2E1|STUM_DROME,1870,0.659752417112301,0.7914438502673797,834,0.8657974399999996,1.0,50
tr|A1ZAP8|A1ZAP8_DROME,1868,0.6714966707708774,0.8345824411134903,456,0.5177646,0.46,12
sp|A0A0B4K859|NU188_DROME,1866,0.11620677116827446,0.02304394426580922,16,0.23849037999999997,0.0,0
sp|Q9V9S7|SYDE_DROME,1866,0.543629928724544,0.617363344051447,134,0.7529469000000003,1.0,50
tr|M9PI41|M9PI41_DROME,1858,0.3547407411194831,0.24919268030139935,67,0.36221721999999995,0.14,4
tr|Q9VE55|Q9VE55_DROME,1857,0.24517750996230397,0.0732364028002154,29,0.12585417999999998,0.0,0
sp|Q9W1R5|VIR_DROME,1854,0.291122615426105,0.26105717367853293,205,0.08673846000000003,0.0,0
tr|A8JNU1|A8JNU1_DROME,1854,0.32877342448759456,0.307982740021575,147,0.68550336,1.0,50
sp|Q7KRY7|SCRIB_DROME,1851,0.5318429794705554,0.5197190707725554,314,0.14581699999999995,0.0,0
sp|P91645|CAC1A_DROME,1851,0.22457595894111293,0.20799567801188545,197,0.26707417999999994,0.18,9
sp|Q8INR6|DOT1L_DROME,1848,0.6284085898268388,0.6893939393939394,330,0.25080746000000004,0.0,0
tr|Q9VW83|Q9VW83_DROME,1847,0.2972075127233349,0.26475365457498645,174,0.31774137999999996,0.06,2
tr|A0A0B4KGL0|A0A0B4KGL0_DROME,1847,0.3913178294531659,0.29074174336762315,277,0.58598996,0.78,31
tr|A0A0B4JDC9|A0A0B4JDC9_DROME,1844,0.6334037500000004,0.6523861171366594,338,0.8421485,0.96,48
sp|Q9VIS1|CDGAP_DROME,1843,0.5209250396093309,0.5973955507325014,178,0.4929358199999999,0.4,7
sp|Q9VMJ7|KDM5_DROME,1838,0.43795381392818183,0.36942328618063114,244,0.9044296399999997,1.0,50
tr|Q9W363|Q9W363_DROME,1837,0.6537068829613497,0.7397931409907458,501,0.21990799999999996,0.02,1
tr|Q9W451|Q9W451_DROME,1836,0.24450796786492374,0.051742919389978215,19,0.17766687999999997,0.0,0
tr|A8DQW8|A8DQW8_DROME,1836,0.24027251851851802,0.029956427015250545,23,0.08510418000000003,0.0,0
tr|Q9VUH6|Q9VUH6_DROME,1833,0.44871211020185525,0.42225859247135844,342,0.14839771999999998,0.0,0
tr|Q9VRY4|Q9VRY4_DROME,1833,0.5325633889798135,0.5777414075286416,384,0.39135960000000003,0.1,1
sp|Q9U1H0|CIC_DROME,1832,0.6996433777292564,0.8498908296943232,339,0.4099187800000001,0.46,23
sp|Q9W420|SPT6H_DROME,1831,0.40389269087930096,0.3418896777717094,238,0.7077898799999999,0.92,24
sp|Q9VX91|UBR1_DROME,1824,0.15850370668859667,0.05537280701754386,44,0.29295214,0.0,0
sp|Q9W5D0|Y34F_DROME,1820,0.5188257043956065,0.528021978021978,163,0.85073528,1.0,50
tr|Q9VVG0|Q9VVG0_DROME,1820,0.33370196813186936,0.12747252747252746,21,0.40013786,0.44,11
sp|Q8MSX1|ENC_DROME,1818,0.6895813333333328,0.7557755775577558,325,0.35360079999999994,0.06,3
tr|Q0KHN6|Q0KHN6_DROME,1817,0.3017937033571822,0.20803522289488166,130,0.71959382,0.94,38
tr|Q9W1Y8|Q9W1Y8_DROME,1815,0.13349876528925597,0.024242424242424242,41,0.14694983999999997,0.0,0
tr|Q9VDR4|Q9VDR4_DROME,1809,0.16074319292426711,0.06633499170812604,59,0.013678919999999994,0.0,0
sp|O96838|FYV1_DROME,1809,0.3649987208402427,0.3073521282476506,83,0.67261128,0.88,29
tr|M9PCB8|M9PCB8_DROME,1805,0.5238590038781149,0.5595567867036011,135,0.7544795999999999,1.0,50
tr|Q9V453|Q9V453_DROME,1801,0.43279725930038876,0.4153248195446974,114,0.72953952,1.0,50
tr|A1Z6Z8|A1Z6Z8_DROME,1800,0.24320532499999914,0.10944444444444444,24,0.12893753999999996,0.0,0
sp|Q9VJB6|CADN2_DROME,1799,0.3454070361311841,0.2028904947192885,36,0.16178321999999995,0.0,0
tr|Q7KUI0|Q7KUI0_DROME,1799,0.819477981100613,0.8410227904391329,1505,0.17649438,0.0,0
tr|X2JDH0|X2JDH0_DROME,1799,0.4628219332962758,0.4535853251806559,282,0.2828672999999999,0.02,1
tr|Q7KV24|Q7KV24_DROME,1797,0.4076453945464653,0.3784084585420145,131,0.6737456200000003,0.8,40
tr|O76894|O76894_DROME,1795,0.6276206518105827,0.7654596100278551,752,0.15953556,0.0,0
sp|Q8MQW8|SPRI_DROME,1789,0.5729103163778636,0.640581330352152,441,0.53574106,0.58,29
tr|Q9VE13|Q9VE13_DROME,1788,0.6349529720357939,0.7678970917225951,181,0.6023945199999999,0.84,19
sp|P11046|LAMB1_DROME,1788,0.23822458165548105,0.14261744966442952,71,0.3554530999999999,0.38,19
tr|B7Z043|B7Z043_DROME,1788,0.6115902399328851,0.7393736017897091,214,0.5445954,0.62,10
tr|E1JGY6|E1JGY6_DROME,1786,0.2213152497200443,0.0677491601343785,72,0.3312459,0.38,18
tr|Q9VE02|Q9VE02_DROME,1784,0.5324054288116595,0.602017937219731,113,0.42938879999999996,0.36,18
tr|Q9VE54|Q9VE54_DROME,1784,0.540656005605381,0.602017937219731,326,0.36567706,0.2,8
tr|A0A1L4AAD6|A0A1L4AAD6_DROME,1780,0.370510332022472,0.24325842696629213,114,0.2821987199999999,0.02,1
sp|P08120|CO4A1_DROME,1779,0.7732752495784172,0.835300730747611,1457,0.27736076,0.2,9
sp|Q9W0S9|DIP2_DROME,1773,0.330852710095883,0.23970671178793007,289,0.53754154,0.58,13
tr|M9PEE4|M9PEE4_DROME,1768,0.671627647624434,0.751131221719457,403,0.71570846,1.0,50
tr|Q9W4F5|Q9W4F5_DROME,1767,0.3568007917374081,0.19807583474816073,133,0.6536613200000002,0.86,43
tr|Q9VMG8|Q9VMG8_DROME,1767,0.4031904040747056,0.289756649688738,82,0.65259436,1.0,50
tr|Q1W9P9|Q1W9P9_DROME,1765,0.5591092747875339,0.6634560906515581,213,0.6459900199999999,0.74,26
tr|Q9VMR4|Q9VMR4_DROME,1761,0.285230881317433,0.12720045428733673,81,0.9421073600000001,1.0,50
tr|Q9VLT3|Q9VLT3_DROME,1760,0.19870113693181823,0.06704545454545455,92,0.5872251199999998,0.58,29
sp|Q9W040|OSM1_DROME,1754,0.2096452291904218,0.027366020524515394,11,0.21922638,0.0,0
sp|Q9VW09|LTN1_DROME,1747,0.14049756153405854,0.03319977103606182,24,0.58760146,0.48,24
sp|Q9VWB9|THADA_DROME,1746,0.16118309851088225,0.03837342497136312,14,0.15018263999999998,0.0,0
tr|Q86B80|Q86B80_DROME,1744,0.5938194008027521,0.6301605504587156,218,0.33468368,0.36,17
tr|Q9W350|Q9W350_DROME,1742,0.1870340562571753,0.06544202066590127,48,0.7245882600000002,0.96,48
sp|Q9W517|WAPL_DROME,1741,0.607982363009765,0.6662837449741528,407,0.5075584399999999,0.44,22
tr|A8DYH1|A8DYH1_DROME,1739,0.45642038240368,0.4117308798159862,108,0.7827582999999998,1.0,50
tr|Q9V4D8|Q9V4D8_DROME,1738,0.6355098457997688,0.7589182968929804,269,0.1942956,0.08,4
tr|Q9VP43|Q9VP43_DROME,1737,0.24144713298790985,0.1335636154289004,44,0.4532355800000001,0.4,12
tr|Q9VVA9|Q9VVA9_DROME,1734,0.6292890513264129,0.6897347174163783,303,0.7219158999999999,0.82,25
tr|Q9VJ35|Q9VJ35_DROME,1732,0.499875599884526,0.5675519630484989,341,0.6039879400000001,0.68,20
tr|Q9VEZ2|Q9VEZ2_DROME,1732,0.15182371824480365,0.006928406466512702,5,0.21359293999999995,0.0,0
tr|Q9VC64|Q9VC64_DROME,1729,0.6704436894158458,0.8392134181607865,248,0.48015263999999985,0.56,16
tr|X2JEC6|X2JEC6_DROME,1728,0.3075433854166666,0.21238425925925927,102,0.10318461999999999,0.0,0
tr|Q9VGD4|Q9VGD4_DROME,1726,0.3292457676709156,0.294901506373117,96,0.7034271399999998,0.94,33
tr|Q9VVJ9|Q9VVJ9_DROME,1725,0.10803114318840587,0.002318840579710145,2,0.055293619999999974,0.0,0
tr|A1ZAW0|A1ZAW0_DROME,1722,0.16961402961672456,0.02613240418118467,17,0.14362772,0.0,0
sp|Q9VP76|AC78C_DROME,1718,0.31241224155995323,0.259604190919674,127,0.6573279200000001,1.0,50
tr|A0A0B4KGP1|A0A0B4KGP1_DROME,1717,0.6490757472335444,0.7856726849155504,511,0.39363574000000007,0.02,1
tr|A8JNM1|A8JNM1_DROME,1717,0.5878825928945819,0.6552125800815376,810,0.05843490000000002,0.0,0
tr|Q07DP5|Q07DP5_DROME,1715,0.6270282886297377,0.636734693877551,377,0.8716410799999997,1.0,50
sp|M9PD06|UBP32_DROME,1715,0.29584945481049557,0.17784256559766765,129,0.03771173999999999,0.0,0
sp|P28668|SYEP_DROME,1714,0.3059101091015174,0.18786464410735124,45,0.18759700000000007,0.0,0
tr|Q9VRG4|Q9VRG4_DROME,1714,0.15378074212368698,0.044340723453908985,14,0.0097397,0.0,0
tr|Q9VTR6|Q9VTR6_DROME,1713,0.765151054874488,0.9550496205487449,756,0.39366678,0.48,24
sp|Q9VZ08|RME6_DROME,1712,0.44913226343457974,0.4871495327102804,187,0.14950602000000002,0.0,0
sp|Q9NK54|CHIF_DROME,1711,0.6459068720046744,0.7434248977206313,251,0.5573989999999999,0.7,35
sp|Q9W1X4|NU214_DROME,1711,0.46096230099357055,0.43658679135008766,76,0.2791998000000001,0.1,5
tr|Q8SWW4|Q8SWW4_DROME,1710,0.5655921426900578,0.624561403508772,161,0.5907386399999998,0.58,29
tr|M9PJ12|M9PJ12_DROME,1706,0.7166521359906205,0.8569753810082064,257,0.8741134399999999,1.0,50
sp|Q9VAF5|CAD99_DROME,1706,0.3931856793669405,0.24677608440797186,128,0.21566505999999996,0.04,2
tr|M9PEP2|M9PEP2_DROME,1703,0.3408062102172635,0.3088667058132707,128,0.34198288000000004,0.18,8
sp|P29617|PROS_DROME,1703,0.7037159665296541,0.7962419260129184,331,0.80633392,1.0,50
tr|A8JRE3|A8JRE3_DROME,1703,0.5287496095126248,0.5261303581914268,424,0.9665046599999997,1.0,50
tr|Q9W179|Q9W179_DROME,1703,0.5582825525543132,0.5930710510863183,232,0.18660073999999993,0.0,0
tr|Q7KTF6|Q7KTF6_DROME,1702,0.7804688513513466,0.9524089306698003,1587,0.28459564,0.18,9
tr|Q7KJ08|Q7KJ08_DROME,1701,0.3824231675484996,0.30570252792475017,120,0.36865378000000004,0.42,13
sp|Q9V8R9|EPB41_DROME,1698,0.5385776984687854,0.5983510011778563,365,0.57274948,0.56,28
sp|A1Z7G7|LPHN_DROME,1697,0.4623740388921621,0.5008839127872716,263,0.09105448,0.0,0
sp|Q9VR59|VIP1_DROME,1696,0.4242070601415082,0.3856132075471698,87,0.6228555400000001,0.74,29
tr|Q9VRG3|Q9VRG3_DROME,1695,0.10932479646017725,0.01710914454277286,18,0.015770279999999998,0.0,0
sp|B7YZU2|LINT_DROME,1693,0.619480246898995,0.6887182516243355,361,0.41714454,0.28,14
sp|Q04164|SAS_DROME,1693,0.5839251453041946,0.6001181334908446,420,0.43941164000000016,0.42,11
tr|Q86B52|Q86B52_DROME,1690,0.07705485976331378,0.005917159763313609,5,0.016418659999999998,0.0,0
sp|Q9VJE5|CL190_DROME,1690,0.520102351479289,0.5538461538461539,159,0.8663608399999998,1.0,50
tr|A0A4D6K026|A0A4D6K026_DROME,1689,0.3755018182356417,0.3191237418590882,134,0.18124736,0.08,3
tr|Q0KIB0|Q0KIB0_DROME,1689,0.532348706927176,0.49674363528715215,267,0.18371776,0.0,0
tr|Q8SXB0|Q8SXB0_DROME,1688,0.2677782103080561,0.12144549763033176,48,0.5655070999999999,0.68,16
tr|A1Z6M0|A1Z6M0_DROME,1688,0.42335661729857726,0.4052132701421801,61,0.5820347400000001,0.68,34
sp|Q9VLT1|MON2_DROME,1684,0.1470912315914488,0.037410926365795724,15,0.15267277999999998,0.0,0
